date,statusList,zscore,THETAUSDT_position,THETAUSDT_price,ETCUSDT_position,ETCUSDT_price,init,total_asset,pnl,return
2020-08-08,2,1.9801788437401069,0.0,0.33064,0.0,6.9377,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-09,2,1.5390047571282586,0.0,0.32145,0.0,6.8798,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-10,2,2.328868806425231,0.0,0.37231,0.0,7.0649,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-11,2,1.9708947422156868,0.0,0.35598,0.0,6.743,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-12,2,2.463463321068815,0.0,0.40377,0.0,6.7535,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-13,2,1.7984249315679324,0.0,0.39628,0.0,6.9236,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-14,2,1.6785015074839658,0.0,0.40127,0.0,6.8833,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-15,1,1.0029457573738891,-316736.56024204433,0.38413,16961.46976046625,7.1732,200000,243336.029771553,43336.029771553,1.216680148857765
2020-08-16,1,1.036726836022529,-316736.56024204433,0.39647,16961.46976046625,7.2479,200000,248511.58071604665,48511.58071604665,1.2425579035802332
2020-08-17,1,0.6741767310055442,-316736.56024204433,0.38679,16961.46976046625,7.3884,200000,247828.65731424917,47828.65731424917,1.2391432865712457
2020-08-18,2,1.4810604964040834,0.0,0.43526,0.0,7.2702,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-19,2,1.3226565677296849,0.0,0.40443,0.0,6.798,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-20,2,1.8684813814901624,0.0,0.45499,0.0,6.9696,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-21,2,1.4690559190936854,0.0,0.42093,0.0,6.6324,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-22,2,1.6690445405659218,0.0,0.44905,0.0,6.7702,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-23,2,2.0627137422504256,0.0,0.48402,0.0,6.7588,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-24,2,2.4836657751230686,0.0,0.55199,0.0,6.8537,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-25,2,1.9565573727961676,0.0,0.50751,0.0,6.4692,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-26,2,1.5901929208528476,0.0,0.49529,0.0,6.46,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-27,0,0.9292597511247259,0.0,0.44932,0.0,6.3544,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-28,1,1.0264698056382198,-271784.5704634651,0.47443,19752.86524786019,6.5278,200000,257885.5075299635,57885.50752996351,1.2894275376498174
2020-08-29,2,1.4218625112368535,0.0,0.50518,0.0,6.4926,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-08-30,0,0.9711224437997891,0.0,0.49811,0.0,6.6907,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-08-31,0,0.6654598893447424,0.0,0.47619,0.0,6.5858,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-01,0,0.6289306118560667,0.0,0.489,0.0,6.7359,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-02,0,0.8556859012167353,0.0,0.47499,0.0,6.2946,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-03,0,0.539616540179353,0.0,0.4019,0.0,5.4849,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-04,2,1.2188088430225672,0.0,0.42422,0.0,5.3018,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-05,0,0.9440445681493493,0.0,0.39346,0.0,5.023,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-06,2,1.5073399528902593,0.0,0.42602,0.0,5.1492,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-07,2,1.2465049156060322,0.0,0.41567,0.0,5.0983,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-08,0,0.6796350992234106,0.0,0.3984,0.0,5.0882,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-09,2,2.8034872978858196,0.0,0.47727,0.0,5.0505,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-10,2,2.327993909659128,0.0,0.48698,0.0,5.1856,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-11,2,2.2114989776221035,0.0,0.50008,0.0,5.2164,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-12,2,2.591430293924361,0.0,0.54873,0.0,5.2316,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-13,2,2.2760955508740697,0.0,0.54238,0.0,5.06,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-14,2,1.6419952908971802,0.0,0.52979,0.0,5.1494,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-15,2,1.5057555826011153,0.0,0.53596,0.0,5.1688,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-16,2,1.2981100843484246,0.0,0.52668,0.0,5.1179,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-17,2,1.4757806140445322,0.0,0.55972,0.0,5.2043,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-18,2,1.5206198244169078,0.0,0.57489,0.0,5.1854,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-19,2,1.3640343411708795,0.0,0.57862,0.0,5.2177,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-20,1,1.1491540022784794,-239599.84196072142,0.55705,26224.401604130046,5.0895,200000,266938.18392843974,66938.18392843974,1.3346909196421988
2020-09-21,2,1.6152853074304907,0.0,0.57114,0.0,4.8161,200000,277483.89710023545,77483.89710023545,1.3874194855011772
2020-09-22,2,1.3162851512890934,0.0,0.57472,0.0,4.9453,200000,277483.89710023545,77483.89710023545,1.3874194855011772
2020-09-23,1,1.12375047737204,-250066.59556273697,0.55482,28691.181948863188,4.8357,200000,277483.89710023545,77483.89710023545,1.3874194855011772
2020-09-24,2,1.8925343913982646,0.0,0.63897,0.0,4.9688,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-09-25,2,1.9870072917776291,0.0,0.66533,0.0,4.9772,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-09-26,2,1.5588397224378736,0.0,0.6965,0.0,5.3621,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-09-27,2,1.876106108634762,0.0,0.74923,0.0,5.444,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-09-28,2,1.4518994452909617,0.0,0.71583,0.0,5.411,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-09-29,2,1.9833134570123019,0.0,0.77833,0.0,5.4137,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-09-30,2,1.4760299330494007,0.0,0.74859,0.0,5.3972,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-01,2,1.2149829269085775,0.0,0.7277,0.0,5.3287,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-02,0,0.9949701169613118,0.0,0.69902,0.0,5.1802,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-03,2,1.6006935041642423,0.0,0.75199,0.0,5.1341,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-04,2,1.6322967294443314,0.0,0.7724,0.0,5.1535,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-05,2,1.2325700949792777,0.0,0.7428,0.0,5.0997,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-06,0,0.1564366301692375,0.0,0.68625,0.0,5.2388,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-07,0,0.9498093327712537,0.0,0.73954,0.0,5.1736,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-08,0,0.5743277473243136,0.0,0.71955,0.0,5.1745,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-09,0,0.22354499853655924,0.0,0.71524,0.0,5.2674,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-10,1,1.029618305570463,-192363.25735584323,0.76602,27954.5648808095,5.2712,200000,294708.2047994461,94708.2047994461,1.4735410239972304
2020-10-11,0,0.13485058748285145,0.0,0.74501,0.0,5.428,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-12,0,-0.29541503400140223,0.0,0.73336,0.0,5.4483,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-13,0,0.4500007968850451,0.0,0.754,0.0,5.3502,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-14,0,-0.39211371288815194,0.0,0.73438,0.0,5.3812,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-15,-2,-1.5924059541466946,0.0,0.6885,0.0,5.3321,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-16,-2,-1.7368385563906192,0.0,0.66165,0.0,5.1737,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-17,-2,-2.3788020018341403,0.0,0.62437,0.0,5.1938,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-18,-2,-1.222630687351958,0.0,0.66983,0.0,5.2282,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-19,-2,-1.843219709704794,0.0,0.63118,0.0,5.2086,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-20,-2,-1.9113818760667922,0.0,0.5984,0.0,5.0807,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-21,-2,-1.5294042843452846,0.0,0.6373,0.0,5.3379,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-22,-2,-1.5918873150433066,0.0,0.65472,0.0,5.612,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-23,-2,-1.3595934010370565,0.0,0.64431,0.0,5.482,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-24,0,-0.04639546553389288,0.0,0.72109,0.0,5.529,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-25,0,-0.5302521544663017,0.0,0.69502,0.0,5.5585,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-26,0,-0.9617934374070852,0.0,0.65423,0.0,5.435,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-27,0,-0.841194849026628,0.0,0.65889,0.0,5.4582,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-28,-1,-1.009093257667374,229515.10974480808,0.62367,-27154.397028217256,5.2714,200000,286283.3769890889,86283.3769890889,1.4314168849454445
2020-10-29,-2,-1.716797051093443,0.0,0.59395,0.0,5.4065,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-10-30,0,-0.988681148750661,0.0,0.61076,0.0,5.2584,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-10-31,0,-0.946232742903699,0.0,0.61054,0.0,5.2734,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-01,0,-0.7575026947634501,0.0,0.61157,0.0,5.2434,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-02,0,-0.5415933897185234,0.0,0.58875,0.0,4.9961,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-03,0,-0.2211841932937903,0.0,0.58275,0.0,4.8866,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-04,0,0.24733773837812373,0.0,0.5912,0.0,4.8774,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-05,0,0.780579947994956,0.0,0.62873,0.0,5.0979,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-06,2,1.3245607539143454,0.0,0.67759,0.0,5.3597,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-07,2,1.2475459817484393,0.0,0.6382,0.0,5.0771,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-08,2,1.6072191451321691,0.0,0.66452,0.0,5.1801,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-09,2,1.351038821494459,0.0,0.64278,0.0,5.0283,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-10,0,0.7008575674454478,0.0,0.64041,0.0,5.1324,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-11,0,-0.2362583799103768,0.0,0.61132,0.0,5.0917,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-12,0,-0.44815350362026496,0.0,0.60069,0.0,5.0448,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-13,0,0.42290256722659225,0.0,0.63125,0.0,5.1344,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-14,0,0.18271756490811705,0.0,0.61226,0.0,5.0333,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-15,0,-0.1522615916205814,0.0,0.60341,0.0,5.0241,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-16,-1,-1.191714623501407,239483.8084353196,0.61961,-27504.460156553916,5.395,200000,296773.12508921674,96773.12508921674,1.4838656254460838
2020-11-17,-2,-1.398782675904495,0.0,0.65411,0.0,5.7751,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-18,-2,-2.863759773540898,0.0,0.62259,0.0,6.0431,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-19,-2,-2.112763156515885,0.0,0.62245,0.0,5.9188,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-20,-2,-1.7451419035962406,0.0,0.64345,0.0,6.0635,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-21,-2,-1.5082502349116316,0.0,0.70207,0.0,6.5853,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-22,-2,-1.2511377464436622,0.0,0.64934,0.0,6.0316,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-23,-2,-1.7513423859379535,0.0,0.66535,0.0,6.5685,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-24,-2,-2.0315035410761375,0.0,0.69194,0.0,7.2767,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-25,-2,-1.390894160218895,0.0,0.69374,0.0,6.95,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-26,-1,-1.153285430706188,240941.77963258518,0.62041,-24344.128965841344,6.1404,200000,298965.37900370435,98965.37900370435,1.4948268950185217
2020-11-27,-2,-1.322317770584857,0.0,0.60688,0.0,6.2115,200000,303956.1888516046,103956.18885160459,1.5197809442580228
2020-11-28,-1,-1.1291733884878696,243406.41024024197,0.62438,-24021.32111427614,6.3268,200000,303956.1888516046,103956.18885160459,1.5197809442580228
2020-11-29,-2,-1.2285111938319426,0.0,0.61777,0.0,6.3926,200000,307145.70815261186,107145.70815261186,1.5357285407630594
2020-11-30,-2,-1.2562953288138785,0.0,0.6428,0.0,6.7458,200000,307145.70815261186,107145.70815261186,1.5357285407630594
2020-12-01,0,-0.7001886542984812,0.0,0.61372,0.0,6.1466,200000,307145.70815261186,107145.70815261186,1.5357285407630594
2020-12-02,0,-0.4669333811922264,0.0,0.63198,0.0,6.2376,200000,307145.70815261186,107145.70815261186,1.5357285407630594
2020-12-03,0,-0.45647709965867256,0.0,0.66365,0.0,6.587,200000,307145.70815261186,107145.70815261186,1.5357285407630594
2020-12-04,1,1.1882512505029874,-230423.79977839685,0.66648,25804.058485475245,5.9515,200000,307145.70815261186,107145.70815261186,1.5357285407630594
2020-12-05,2,2.2751060984431404,0.0,0.73778,0.0,6.1922,200000,317363.88819935767,117363.88819935767,1.5868194409967882
2020-12-06,2,1.4540757336415011,0.0,0.69941,0.0,6.1708,200000,317363.88819935767,117363.88819935767,1.5868194409967882
2020-12-07,1,1.127983028241703,-232616.89940729277,0.68216,25791.457797591032,6.1525,200000,317363.88819935767,117363.88819935767,1.5868194409967882
2020-12-08,2,2.807879061125437,0.0,0.745,0.0,5.7707,200000,341828.7127452323,141828.71274523227,1.7091435637261614
2020-12-09,2,1.4997317801844803,0.0,0.72396,0.0,6.0625,200000,341828.7127452323,141828.71274523227,1.7091435637261614
2020-12-10,0,0.9863864469048624,0.0,0.67992,0.0,5.8918,200000,341828.7127452323,141828.71274523227,1.7091435637261614
2020-12-11,1,1.1144356205297057,-251152.58386618487,0.68052,29521.436457831613,5.7895,200000,341828.7127452323,141828.71274523227,1.7091435637261614
2020-12-12,1,0.8887285454712721,-251152.58386618487,0.69225,29521.436457831613,5.971,200000,350132.87327107904,150132.87327107904,1.7506643663553951
2020-12-13,1,1.093214075721544,-251152.58386618487,0.72938,29521.436457831613,6.1209,200000,363883.43203505944,163883.43203505944,1.819417160175297
2020-12-14,2,1.448042562810213,0.0,0.75209,0.0,6.0388,200000,352444.00906359765,152444.00906359765,1.7622200453179881
2020-12-15,2,1.4279870550105414,0.0,0.76353,0.0,6.0499,200000,352444.00906359765,152444.00906359765,1.7622200453179881
2020-12-16,2,1.7336139764957423,0.0,0.85623,0.0,6.4654,200000,352444.00906359765,152444.00906359765,1.7622200453179881
2020-12-17,1,1.0615198116970024,-216117.24862864707,0.8154,27200.630465192917,6.4786,200000,352444.00906359765,152444.00906359765,1.7622200453179881
2020-12-18,2,2.081874862354515,0.0,0.90713,0.0,6.3915,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-19,2,1.7405641184752554,0.0,0.90017,0.0,6.4149,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-20,2,1.6318360010085224,0.0,0.915,0.0,6.4949,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-21,2,2.142618229820349,0.0,0.92725,0.0,6.1075,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-22,2,2.9353023997627736,0.0,1.08618,0.0,6.1198,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-23,2,3.178331148835716,0.0,1.06912,0.0,5.099,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-24,2,2.5113573295172156,0.0,1.18574,0.0,5.6031,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-25,2,2.304567902280346,0.0,1.28291,0.0,5.7568,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-26,2,2.8872649246757467,0.0,1.66866,0.0,5.8379,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-27,2,1.5365051772339098,0.0,1.35045,0.0,5.8101,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-28,2,1.8385492731598114,0.0,1.55606,0.0,5.9188,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-29,2,1.4261887787319771,0.0,1.43206,0.0,5.719,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-30,2,1.7162256442639818,0.0,1.59692,0.0,5.6799,200000,374637.6191938218,174637.6191938218,1.873188095969109
2020-12-31,2,2.0989658339672594,0.0,1.86224,0.0,5.6562,200000,374637.6191938218,174637.6191938218,1.873188095969109
2021-01-01,2,1.9843495260714972,0.0,1.96621,0.0,5.6938,200000,374637.6191938218,174637.6191938218,1.873188095969109
2021-01-02,2,2.3632487571142384,0.0,2.40024,0.0,5.7763,200000,374637.6191938218,174637.6191938218,1.873188095969109
2021-01-03,1,1.1548258761883565,-88109.8085094855,2.12597,28520.784676285955,6.5678,200000,374637.6191938218,174637.6191938218,1.873188095969109
2021-01-04,1,0.5651920705439494,-88109.8085094855,1.96868,28520.784676285955,7.0374,200000,374172.18789734866,174172.18789734866,1.8708609394867433
2021-01-05,1,0.650751139481677,-88109.8085094855,2.13193,28520.784676285955,7.271,200000,395218.56943690265,195218.56943690265,1.9760928471845132
2021-01-06,1,0.48822371197334424,-88109.8085094855,2.16676,28520.784676285955,7.5723,200000,406880.74649025296,206880.74649025296,2.0344037324512647
2021-01-07,1,0.27570314076873775,-88109.8085094855,1.98791,28520.784676285955,7.2142,200000,380909.0142457535,180909.01424575353,1.9045450712287675
2021-01-08,1,0.3540636368687796,-88109.8085094855,1.99427,28520.784676285955,6.9565,200000,374119.5864167949,174119.58641679492,1.8705979320839745
2021-01-09,0,-0.1048057672882751,0.0,2.04103,0.0,7.763,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-10,0,-0.8815124530271882,0.0,1.98621,0.0,8.8346,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-11,0,-0.49991147273476566,0.0,1.81684,0.0,7.2221,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-12,0,-0.4356024031636427,0.0,1.8215,0.0,7.0544,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-13,0,-0.14070951162711573,0.0,2.09522,0.0,7.595,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-14,0,-0.08739154619043142,0.0,2.19146,0.0,7.788,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-15,0,-0.2978339435856761,0.0,2.05549,0.0,7.567,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-16,0,-0.5590808509096958,0.0,2.04406,0.0,7.7799,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-17,0,-0.5889943502000536,0.0,2.00854,0.0,7.684,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-18,0,-0.5134736302251786,0.0,2.04695,0.0,7.7078,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-19,0,-0.716040143219715,0.0,1.998,0.0,7.8177,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-20,0,-0.6005337230572624,0.0,2.03281,0.0,7.9,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-21,0,-0.8435024809124242,0.0,1.7418,0.0,7.1346,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-22,0,-0.6387733845954298,0.0,1.89757,0.0,7.4292,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-23,0,-0.39895403758726977,0.0,1.9288,0.0,7.4488,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-24,0,-0.5336316290347584,0.0,1.95055,0.0,7.6294,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-25,0,0.8986263219174928,0.0,2.07529,0.0,7.4976,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-26,2,2.5070728152575703,0.0,2.287,0.0,7.4342,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-27,2,1.381100353089985,0.0,1.99307,0.0,6.8713,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-28,0,-0.20972401553730236,0.0,1.99193,0.0,7.6533,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-29,0,0.33776644633958625,0.0,2.05641,0.0,7.6132,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-30,0,-0.1571490465992208,0.0,2.00197,0.0,7.5859,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-01-31,0,-0.6197289415504509,0.0,1.91015,0.0,7.4155,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-02-01,0,0.28255806638626396,0.0,2.04053,0.0,7.5241,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-02-02,0,0.6598928811325823,0.0,2.1533,0.0,7.7835,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-02-03,0,0.6081596316500372,0.0,2.18751,0.0,7.9413,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-02-04,0,0.7559238862124478,0.0,2.129,0.0,7.6584,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-02-05,1,1.1386485702993465,-68569.81426258289,2.42866,19552.065783803104,8.5174,200000,333065.53021392913,133065.53021392913,1.6653276510696458
2021-02-06,0,-0.5655325319443891,0.0,2.27908,0.0,8.7691,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-07,0,0.5285684376414991,0.0,2.29069,0.0,8.2787,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-08,2,3.003800705454985,0.0,2.90949,0.0,8.6941,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-09,2,1.3292307445983824,0.0,2.90652,0.0,9.578,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-10,0,-0.1824137005273884,0.0,2.83099,0.0,10.3754,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-11,-2,-1.3018256410559683,0.0,2.92562,0.0,11.7205,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-12,-1,-1.1784086232346467,53037.663788953716,2.99681,-13326.944302131755,11.9265,200000,317887.60243874876,117887.60243874876,1.5894380121937437
2021-02-13,-2,-2.7191692603019013,0.0,3.34869,0.0,16.6377,200000,362010.60930089484,162010.60930089484,1.8100530465044742
2021-02-14,-2,-2.2746957959097904,0.0,3.18318,0.0,16.072,200000,362010.60930089484,162010.60930089484,1.8100530465044742
2021-02-15,-1,-1.1132407229299128,53409.1774491366,3.38903,-12327.878213017273,14.6826,200000,362010.60930089484,162010.60930089484,1.8100530465044742
2021-02-16,-1,-0.8316912642840125,53409.1774491366,3.40843,-12327.878213017273,14.3907,200000,359448.2396930284,159448.2396930284,1.797241198465142
2021-02-17,-1,-0.9976108399605718,53409.1774491366,3.50799,-12327.878213017273,15.3015,200000,375993.8888762805,175993.8888762805,1.8799694443814026
2021-02-18,-1,-0.648476439332855,53409.1774491366,3.56669,-12327.878213017273,14.9458,200000,374743.9813121746,174743.98131217458,1.873719906560873
2021-02-19,-1,-0.5340492527289531,53409.1774491366,3.70937,-12327.878213017273,15.3876,200000,387810.8593451284,187810.8593451284,1.939054296725642
2021-02-20,-1,-0.40997896724387767,53409.1774491366,3.68594,-12327.878213017273,15.0833,200000,382808.108977274,182808.10897727398,1.9140405448863698
2021-02-21,-1,-0.8428151712458775,53409.1774491366,3.56677,-12327.878213017273,15.669,200000,383663.7755700246,183663.77557002462,1.918318877850123
2021-02-22,-1,-0.4352422422395847,53409.1774491366,3.33586,-12327.878213017273,13.9359,200000,349965.6166742642,149965.6166742642,1.749828083371321
2021-02-23,0,0.48254113835358853,0.0,3.05975,0.0,11.3651,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-02-24,0,0.7973715840125132,0.0,3.32063,0.0,11.8729,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-02-25,0,0.5673131008426173,0.0,2.99269,0.0,11.039,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-02-26,0,0.9397850130344609,0.0,3.05508,0.0,10.7153,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-02-27,0,0.8973890308773778,0.0,3.15641,0.0,11.0991,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-02-28,2,1.6590776003603238,0.0,3.13475,0.0,10.3656,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-01,2,1.4950358148088307,0.0,3.28194,0.0,11.0783,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-02,2,2.388630774701224,0.0,3.70038,0.0,10.9081,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-03,2,2.2678229415609064,0.0,3.99035,0.0,11.2516,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-04,2,2.6050191531633304,0.0,4.45092,0.0,11.0004,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-05,2,1.8152853391498625,0.0,4.12896,0.0,10.9437,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-06,2,1.5760259078452485,0.0,4.15675,0.0,11.1134,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-07,2,1.4260864048258473,0.0,4.33521,0.0,11.5466,200000,338699.4472796617,138699.44727966172,1.6934972363983087
2021-03-08,2,1.8936460321298796,0.0,4.92836,0.0,11.7082,200000,338699.4472796617,138699.44727966172,1.6934972363983087
